Date,Price,Signal,Position,Capital,Return
2019-10-18,126.849998,1,0.3,79920.6114293446,-0.200793885706554
2019-10-21,126.980003,1,0.3,79945.18394630011,-0.20054816053699892
2019-10-22,129.339996,1,0.3,80390.93147356308,-0.19609068526436924
2019-10-23,128.690002,1,0.3,80269.73085953438,-0.19730269140465623
2019-10-24,129.899994,1,0.3,80496.14875682104,-0.19503851243178957
2019-10-25,130.46000700000002,0,0.3,80600.25705205412,-0.1939974294794588
2019-10-28,130.559998,1,0.3,80618.78985874688,-0.1938121014125312
2019-10-29,129.770004,1,0.3,80472.44711690108,-0.1952755288309892
2019-10-30,129.600006,1,0.3,80440.82157638331,-0.19559178423616685
2019-11-01,126.949997,-1,0.0,79787.56026603772,-0.2021243973396228
2019-11-04,126.809998,-1,0.0,79707.77270577168,-0.20292227294228316
2019-11-05,126.559998,-1,0.0,79628.0649330659,-0.20371935066934094
2019-11-06,127.199997,-1,0.0,79548.43686813283,-0.20451563131867165
2019-11-07,126.160004,-1,0.0,79468.8884312647,-0.20531111568735302
2019-11-08,124.279999,0,0.0,79468.8884312647,-0.20531111568735302
2019-11-11,123.870003,-1,0.0,79389.41954283344,-0.20610580457166564
2019-11-12,122.449997,0,0.0,79389.41954283344,-0.20610580457166564
2019-11-13,122.849998,0,0.0,79389.41954283344,-0.20610580457166564
2019-11-14,124.269997,1,0.3,79310.0301232906,-0.20689969876709394
2019-11-15,124.32,1,0.3,79319.60380848894,-0.20680396191511055
2019-11-18,122.900002,0,0.3,79047.80439061046,-0.20952195609389543
2019-11-19,122.949997,1,0.3,79057.4512455727,-0.20942548754427306
2019-11-20,120.120003,0,0.3,78511.54123791259,-0.2148845876208741
2019-11-21,119.940002,0,0.3,78476.24614405292,-0.21523753855947084
2019-11-22,119.919998,0,0.3,78472.31958376855,-0.2152768041623145
2019-11-25,120.459999,0,0.3,78578.32808548873,-0.21421671914511273
2019-11-26,119.82,0,0.3,78453.0830618779,-0.215469169381221
2019-11-27,119.459999,0,0.3,78382.36901992657,-0.2161763098007343
2019-11-29,120.699997,-1,0.0,78469.27807074567,-0.21530721929254332
2019-12-02,117.580002,0,0.0,78469.27807074567,-0.21530721929254332
2019-12-03,117.959999,0,0.0,78469.27807074567,-0.21530721929254332
2019-12-04,119.959999,-1,0.0,78390.80879267493,-0.2160919120732507
2019-12-05,118.300003,-1,0.0,78312.41798388226,-0.2168758201611774
2019-12-06,118.550003,0,0.0,78312.41798388226,-0.2168758201611774
2019-12-09,119.720001,0,0.0,78312.41798388226,-0.2168758201611774
2019-12-10,121.82,0,0.0,78312.41798388226,-0.2168758201611774
2019-12-11,120.860001,0,0.0,78312.41798388226,-0.2168758201611774
2019-12-12,118.290001,0,0.0,78312.41798388226,-0.2168758201611774
2019-12-13,119.379997,-1,0.0,78234.10556589838,-0.21765894434101618
2020-01-02,118.0,0,0.0,78234.10556589838,-0.21765894434101618
2020-01-03,119.290001,-1,0.0,78155.87146033248,-0.21844128539667523
2020-01-06,119.5,0,0.0,78155.87146033248,-0.21844128539667523
2020-01-07,118.82,0,0.0,78155.87146033248,-0.21844128539667523
2020-01-08,118.120003,0,0.0,78155.87146033248,-0.21844128539667523
2020-01-09,118.459999,-1,0.0,78077.71558887215,-0.21922284411127854
2020-01-10,120.260002,0,0.0,78077.71558887215,-0.21922284411127854
2020-01-13,121.019997,1,0.3,77999.63787328327,-0.22000362126716733
2020-01-14,119.889999,0,0.3,77781.14645785825,-0.22218853542141748
2020-01-15,119.660004,1,0.3,77736.38223666686,-0.22263617763333138
2020-01-16,119.790001,1,0.3,77761.71776101204,-0.22238282238987958
2020-01-17,120.93,1,0.3,77983.72697650366,-0.22016273023496338
2020-01-21,119.699997,1,0.3,77745.770593144,-0.22254229406856
2020-01-22,119.190002,0,0.3,77646.39727167186,-0.22353602728328142
2020-01-23,121.790001,0,0.3,78154.52853739652,-0.21845471462603483
2020-01-24,122.290001,0,0.3,78250.78585888722,-0.21749214141112783
2020-01-27,120.959999,0,0.3,77995.47381168095,-0.22004526188319054
2020-01-28,120.949997,0,0.3,77993.53901322978,-0.22006460986770224
2020-01-29,122.470001,0,0.3,78287.58736597409,-0.2171241263402591
2020-01-30,119.769997,-1,0.0,77614.34126246297,-0.2238565873753703
2020-02-03,121.32,-1,0.0,77536.7269212005,-0.22463273078799495
2020-02-04,120.989998,0,0.0,77536.7269212005,-0.22463273078799495
2020-02-05,121.290001,0,0.0,77536.7269212005,-0.22463273078799495
2020-02-06,121.239998,0,0.0,77536.7269212005,-0.22463273078799495
2020-02-07,122.169998,1,0.3,77459.1901942793,-0.22540809805720696
2020-02-10,122.919998,1,0.3,77601.84647715584,-0.22398153522844164
2020-02-11,124.360001,1,0.3,77874.57726193662,-0.22125422738063383
2020-02-12,124.43,1,0.3,77887.72733227255,-0.22112272667727448
2020-02-13,125.489998,1,0.3,78086.78102156795,-0.2191321897843205
2020-02-14,127.150002,1,0.3,78396.66476746519,-0.2160333523253481
2020-02-18,127.400002,1,0.3,78442.90739243629,-0.2155709260756371
2020-02-19,126.269997,1,0.3,78234.17691478373,-0.21765823085216268
2020-02-20,127.599998,1,0.3,78481.38892714524,-0.21518611072854765
2020-02-21,127.580002,1,0.3,78477.69931771517,-0.21522300682284826
2020-02-24,128.990005,1,0.3,78737.89791405415,-0.21262102085945853
2020-02-25,129.21000700000002,0,0.3,78778.18590772519,-0.21221814092274813
2020-02-26,128.110001,0,0.3,78576.98676105008,-0.2142301323894992
2020-02-27,128.199997,-1,0.0,78436.43812656627,-0.21563561873433734
2020-03-03,130.28999299999998,0,0.0,78436.43812656627,-0.21563561873433734
2020-03-04,128.679993,0,0.0,78436.43812656627,-0.21563561873433734
2020-03-05,128.889999,0,0.0,78436.43812656627,-0.21563561873433734
2020-03-06,130.169998,0,0.0,78436.43812656627,-0.21563561873433734
2020-03-07,129.089996,1,0.3,78358.0016884397,-0.21641998311560295
2020-03-10,129.130005,0,0.3,78365.2873621248,-0.216347126378752
2020-03-11,129.860001,0,0.3,78498.19143731601,-0.21501808562683988
2020-03-12,131.759995,0,0.3,78842.74578413543,-0.21157254215864565
2020-03-13,132.21000700000002,0,0.3,78923.52944320238,-0.2107647055679762
2020-03-14,133.100006,0,0.3,79082.91646058811,-0.2091708353941189
2020-03-17,131.639999,0,0.3,78822.67241909751,-0.2117732758090249
2020-03-18,130.619995,0,0.3,78639.44670859404,-0.2136055329140596
2020-03-19,128.089996,-1,0.0,78026.20600297308,-0.21973793997026922
2020-03-20,127.860001,0,0.0,78026.20600297308,-0.21973793997026922
2020-03-21,128.470001,-1,0.0,77948.1797969701,-0.220518202030299
2020-03-24,126.18,-1,0.0,77870.23161717314,-0.22129768382826864
2020-03-25,126.410004,-1,0.0,77792.36138555597,-0.22207638614444034
2020-03-26,125.410004,0,0.0,77792.36138555597,-0.22207638614444034
2020-03-27,124.589996,-1,0.0,77714.56902417041,-0.22285430975829587
2020-03-28,124.559998,0,0.0,77714.56902417041,-0.22285430975829587
2020-03-31,123.610001,0,0.0,77714.56902417041,-0.22285430975829587
2020-04-01,123.389999,0,0.0,77714.56902417041,-0.22285430975829587
2020-04-02,124.32,0,0.0,77714.56902417041,-0.22285430975829587
2020-04-03,123.919998,0,0.0,77714.56902417041,-0.22285430975829587
2020-04-04,125.57,0,0.0,77714.56902417041,-0.22285430975829587
2020-04-07,124.910004,0,0.0,77714.56902417041,-0.22285430975829587
2020-04-08,126.089996,0,0.0,77714.56902417041,-0.22285430975829587
2020-04-09,126.32,1,0.3,77636.85445514624,-0.2236314554485376
2020-04-10,127.010002,1,0.3,77764.07797837556,-0.22235922021624444
2020-04-11,126.93,0,0.3,77749.38319449604,-0.2225061680550396
2020-04-14,127.849998,1,0.3,77918.4431733194,-0.22081556826680593
2020-04-15,125.489998,-1,0.0,77332.05470773355,-0.2266794529226645
2020-04-16,125.540001,0,0.0,77332.05470773355,-0.2266794529226645
2020-04-17,124.75,0,0.0,77332.05470773355,-0.2266794529226645
2020-04-21,124.239998,0,0.0,77332.05470773355,-0.2266794529226645
2020-04-22,123.779999,0,0.0,77332.05470773355,-0.2266794529226645
2020-04-23,123.760002,0,0.0,77332.05470773355,-0.2266794529226645
2020-04-25,125.43,1,0.3,77254.72265302582,-0.2274527734697418
2020-04-28,124.879997,0,0.3,77153.09546043235,-0.2284690453956765
2020-04-29,124.860001,0,0.3,77149.38929451173,-0.22850610705488275
2020-05-01,123.800003,-1,0.0,76799.07270355984,-0.2320092729644016
2020-05-02,125.059998,0,0.0,76799.07270355984,-0.2320092729644016
2020-05-05,126.220001,0,0.0,76799.07270355984,-0.2320092729644016
2020-05-06,125.980003,1,0.3,76722.27363085627,-0.23277726369143725
2020-05-07,124.169998,-1,0.0,76238.87699402616,-0.23761123005973844
2020-05-08,124.169998,0,0.0,76238.87699402616,-0.23761123005973844
2020-05-09,124.099998,-1,0.0,76162.63811703213,-0.23837361882967875
2020-05-12,124.940002,-1,0.0,76086.47547891509,-0.23913524521084908
2020-05-13,124.599998,0,0.0,76086.47547891509,-0.23913524521084908
2020-05-14,125.809998,0,0.0,76086.47547891509,-0.23913524521084908
2020-05-15,124.769997,0,0.0,76086.47547891509,-0.23913524521084908
2020-05-16,124.5,0,0.0,76086.47547891509,-0.23913524521084908
2020-05-19,124.580002,-1,0.0,76010.38900343617,-0.23989610996563832
2020-05-20,124.690002,-1,0.0,75934.37861443273,-0.24065621385567268
2020-05-21,124.389999,-1,0.0,75858.4442358183,-0.241415557641817
2020-05-22,124.669998,0,0.0,75858.4442358183,-0.241415557641817
2020-05-23,124.510002,0,0.0,75858.4442358183,-0.241415557641817
2020-05-27,121.849998,0,0.0,75858.4442358183,-0.241415557641817
2020-05-28,121.199997,0,0.0,75858.4442358183,-0.241415557641817
2020-05-29,120.940002,0,0.0,75858.4442358183,-0.241415557641817
2020-05-30,120.43,0,0.0,75858.4442358183,-0.241415557641817
2020-06-02,119.699997,0,0.0,75858.4442358183,-0.241415557641817
2020-06-03,120.010002,0,0.0,75858.4442358183,-0.241415557641817
2020-06-04,119.760002,0,0.0,75858.4442358183,-0.241415557641817
2020-06-05,120.660004,0,0.0,75858.4442358183,-0.241415557641817
2020-06-06,120.610001,0,0.0,75858.4442358183,-0.241415557641817
2020-06-09,120.650002,1,0.3,75782.58579158249,-0.24217414208417512
2020-06-10,121.389999,1,0.3,75922.02769429712,-0.24077972305702874
2020-06-11,121.410004,0,0.3,75925.78126586777,-0.24074218734132227
2020-06-12,122.639999,1,0.3,76156.54066357303,-0.23843459336426967
2020-06-13,122.959999,1,0.3,76216.15439451984,-0.23783845605480164
2020-06-16,122.419998,1,0.3,76115.73930036585,-0.2388426069963415
2020-06-17,122.279999,1,0.3,76089.62560760224,-0.2391037439239776
2020-06-18,122.669998,1,0.3,76162.42952845606,-0.23837570471543934
2020-06-19,126.940002,1,0.3,76957.76795848414,-0.23042232041515862
2020-06-20,126.5,1,0.3,76877.74218737078,-0.2312225781262922
2020-06-23,126.849998,1,0.3,76941.55338739471,-0.23058446612605288
2020-06-24,126.980003,0,0.3,76965.20995847671,-0.23034790041523287
2020-06-25,126.989998,0,0.3,76967.02741143473,-0.23032972588565273
2020-06-26,126.730003,0,0.3,76919.75350969365,-0.23080246490306353
2020-06-27,126.660004,0,0.3,76907.0075796886,-0.23092992420311406
2020-06-30,128.03999299999998,0,0.3,77158.3832810889,-0.228416167189111
2020-07-01,127.699997,0,0.3,77096.91762242856,-0.22903082377571438
2020-07-02,127.699997,0,0.3,77096.91762242856,-0.22903082377571438
2020-07-03,127.160004,0,0.3,76999.11387109953,-0.23000886128900472
2020-07-07,127.019997,0,0.3,76973.68036701813,-0.23026319632981876
2020-07-08,127.07,0,0.3,76982.77086071273,-0.2301722913928727
2020-07-09,127.839996,0,0.3,77122.71677784108,-0.2287728322215892
2020-07-10,128.53999299999998,0,0.3,77249.4040558421,-0.22750595944157903
2020-07-11,128.779999,0,0.3,77292.67538339653,-0.22707324616603466
2020-07-14,125.720001,0,0.3,76741.69984233947,-0.2325830015766053
2020-07-15,124.529999,-1,0.0,76370.80935996467,-0.23629190640035333
2020-07-16,124.970001,-1,0.0,76294.4385506047,-0.23705561449395304
2020-07-17,127.089996,1,0.3,76218.1441120541,-0.23781855887945902
2020-07-18,126.129997,-1,0.0,75893.41073428786,-0.24106589265712144
2020-07-21,126.339996,0,0.0,75893.41073428786,-0.24106589265712144
2020-07-22,125.739998,0,0.0,75893.41073428786,-0.24106589265712144
2020-07-23,125.620003,0,0.0,75893.41073428786,-0.24106589265712144
2020-07-24,124.349998,0,0.0,75893.41073428786,-0.24106589265712144
2020-07-25,125.790001,0,0.0,75893.41073428786,-0.24106589265712144
2020-07-28,125.580002,0,0.0,75893.41073428786,-0.24106589265712144
2020-07-29,125.199997,0,0.0,75893.41073428786,-0.24106589265712144
2020-07-30,124.830002,-1,0.0,75817.51732355356,-0.24182482676446437
2020-07-31,123.389999,-1,0.0,75741.69980623001,-0.24258300193769988
2020-08-01,124.379997,-1,0.0,75665.95810642379,-0.24334041893576214
2020-08-04,123.989998,-1,0.0,75590.29214831736,-0.24409707851682644
2020-08-05,123.870003,-1,0.0,75514.70185616903,-0.24485298143830966
2020-08-06,125.669998,0,0.0,75514.70185616903,-0.24485298143830966
2020-08-07,126.18,0,0.0,75514.70185616903,-0.24485298143830966
2020-08-08,126.190002,1,0.3,75439.18715431287,-0.24560812845687136
2020-08-11,125.959999,1,0.3,75397.93688308365,-0.24602063116916353
2020-08-12,125.989998,0,0.3,75403.32398071745,-0.24596676019282546
2020-08-13,126.199997,1,0.3,75441.02845619326,-0.24558971543806735
2020-08-14,126.309998,1,0.3,75460.75568781406,-0.2453924431218594
2020-08-18,124.959999,0,0.3,75218.79872558422,-0.24781201274415784
2020-08-19,124.68,-1,0.0,75017.97438964085,-0.24982025610359151
2020-08-20,124.220001,0,0.0,75017.97438964085,-0.24982025610359151
2020-08-21,122.879997,-1,0.0,74942.9564152512,-0.25057043584748795
2020-08-22,123.190002,0,0.0,74942.9564152512,-0.25057043584748795
2020-08-25,122.739998,0,0.0,74942.9564152512,-0.25057043584748795
2020-08-26,123.349998,-1,0.0,74868.01345883595,-0.2513198654116405
2020-08-27,123.32,-1,0.0,74793.14544537711,-0.2520685455462289
2020-08-28,124.0,0,0.0,74793.14544537711,-0.2520685455462289
2020-08-29,123.860001,0,0.0,74793.14544537711,-0.2520685455462289
2020-09-02,121.650002,0,0.0,74793.14544537711,-0.2520685455462289
2020-09-03,122.150002,0,0.0,74793.14544537711,-0.2520685455462289
2020-09-04,121.480003,-1,0.0,74718.35229993174,-0.25281647700068266
2020-09-05,122.059998,-1,0.0,74643.63394763181,-0.2535636605236819
2020-09-08,120.730003,-1,0.0,74568.99031368417,-0.25431009686315825
2020-09-09,120.870003,-1,0.0,74494.4213233705,-0.25505578676629503
2020-09-10,120.260002,-1,0.0,74419.92690204713,-0.25580073097952877
2020-09-11,119.470001,-1,0.0,74345.50697514508,-0.2565449302485492
2020-09-12,118.379997,-1,0.0,74271.16146816993,-0.2572883853183007
2020-09-15,118.639999,-1,0.0,74196.89030670175,-0.2580310969329825
2020-09-16,118.830002,0,0.0,74196.89030670175,-0.2580310969329825
2020-09-17,117.540001,0,0.0,74196.89030670175,-0.2580310969329825
2020-09-18,117.779999,0,0.0,74196.89030670175,-0.2580310969329825
2020-09-19,117.089996,0,0.0,74196.89030670175,-0.2580310969329825
2020-09-22,116.849998,0,0.0,74196.89030670175,-0.2580310969329825
2020-09-23,117.599998,-1,0.0,74122.69341639505,-0.2587730658360495
2020-09-24,117.050003,-1,0.0,74048.57072297865,-0.2595142927702135
2020-09-25,117.389999,-1,0.0,73974.52215225567,-0.2602547784774433
2020-09-26,117.059998,-1,0.0,73900.5476301034,-0.2609945236989659
2020-09-29,117.029999,-1,0.0,73826.6470824733,-0.26173352917526704
2020-09-30,116.209999,-1,0.0,73752.82043539082,-0.2624717956460918
2020-10-01,116.769997,-1,0.0,73679.06761495543,-0.26320932385044565
2020-10-03,114.610001,-1,0.0,73605.38854734048,-0.26394611452659517
2020-10-06,116.029999,-1,0.0,73531.78315879314,-0.26468216841206854
2020-10-07,116.360001,-1,0.0,73458.25137563435,-0.26541748624365646
2020-10-08,117.470001,0,0.0,73458.25137563435,-0.26541748624365646
2020-10-09,117.639999,0,0.0,73458.25137563435,-0.26541748624365646
2020-10-10,117.589996,0,0.0,73458.25137563435,-0.26541748624365646
2020-10-13,118.519997,0,0.0,73458.25137563435,-0.26541748624365646
2020-10-14,118.589996,0,0.0,73458.25137563435,-0.26541748624365646
2020-10-16,119.220001,-1,0.0,73384.79312425872,-0.26615206875741276
2020-10-17,118.989998,-1,0.0,73311.40833113446,-0.2668859166886554
2020-10-20,119.800003,1,0.3,73238.09692280332,-0.2676190307719668
2020-10-21,120.019997,0,0.3,73278.44402169556,-0.26721555978304445
2020-10-22,119.339996,0,0.3,73153.8912393458,-0.26846108760654197
2020-10-23,118.519997,0,0.3,73003.09656947911,-0.2699690343052089
2020-10-24,118.349998,0,0.3,72971.68300115009,-0.27028316998849916
2020-10-27,118.059998,0,0.3,72918.04095190307,-0.2708195904809693
2020-10-28,118.099998,0,0.3,72925.45257740066,-0.2707454742259934
2020-10-29,116.410004,0,0.3,72612.38675337814,-0.27387613246621856
2020-10-30,115.190002,0,0.3,72384.08870161304,-0.2761591129838696
2020-10-31,112.660004,0,0.3,71907.1421008649,-0.28092857899135093
2020-11-03,112.150002,-1,0.0,71665.93973067601,-0.2833406026932399
2020-11-04,112.220001,-1,0.0,71594.27379094533,-0.2840572620905467
2020-11-05,109.790001,-1,0.0,71522.67951715438,-0.2847732048284562
2020-11-06,109.879997,-1,0.0,71451.15683763723,-0.2854884316236277
2020-11-07,112.970001,0,0.0,71451.15683763723,-0.2854884316236277
2020-11-10,110.459999,0,0.0,71451.15683763723,-0.2854884316236277
2020-11-11,112.040001,0,0.0,71451.15683763723,-0.2854884316236277
2020-11-12,111.5,0,0.0,71451.15683763723,-0.2854884316236277
2020-11-13,111.669998,0,0.0,71451.15683763723,-0.2854884316236277
2020-11-14,114.470001,0,0.0,71451.15683763723,-0.2854884316236277
2020-11-17,114.050003,0,0.0,71451.15683763723,-0.2854884316236277
2020-11-18,115.050003,0,0.0,71451.15683763723,-0.2854884316236277
2020-11-19,113.68,0,0.0,71451.15683763723,-0.2854884316236277
2020-11-20,114.860001,1,0.3,71379.7056807996,-0.286202943192004
2020-11-21,115.389999,1,0.3,71478.51579987163,-0.28521484200128366
2020-11-24,115.110001,1,0.3,71426.48223983945,-0.28573517760160555
2020-11-25,115.379997,0,0.3,71476.74250653555,-0.2852325749346445
2020-11-26,115.160004,1,0.3,71435.85747423422,-0.28564142525765784
2020-11-28,112.110001,-1,0.0,70726.6000118202,-0.29273399988179793
2020-12-01,116.580002,0,0.0,70726.6000118202,-0.29273399988179793
2020-12-02,115.139999,0,0.0,70726.6000118202,-0.29273399988179793
2020-12-03,116.330002,-1,0.0,70655.87341180838,-0.2934412658819162
2020-12-04,115.879997,-1,0.0,70585.21753839657,-0.29414782461603434
2020-12-05,114.43,0,0.0,70585.21753839657,-0.29414782461603434
2020-12-08,115.779999,-1,0.0,70514.63232085817,-0.2948536767914183
2020-12-09,118.190002,0,0.0,70514.63232085817,-0.2948536767914183
2020-12-10,117.959999,0,0.0,70514.63232085817,-0.2948536767914183
2020-12-11,117.690002,-1,0.0,70444.11768853731,-0.2955588231146269
2020-12-12,117.410004,0,0.0,70444.11768853731,-0.2955588231146269
2020-12-15,114.389999,-1,0.0,70373.67357084878,-0.2962632642915122
2020-12-16,114.949997,-1,0.0,70303.29989727793,-0.2969670010272207
2020-12-17,114.269997,-1,0.0,70232.99659738065,-0.29767003402619346
2020-12-18,115.150002,-1,0.0,70162.76360078328,-0.2983723639921672
2020-12-19,114.769997,0,0.0,70162.76360078328,-0.2983723639921672
2020-12-22,112.550003,-1,0.0,70092.6008371825,-0.299073991628175
2020-12-23,112.739998,0,0.0,70092.6008371825,-0.299073991628175
2020-12-24,112.769997,-1,0.0,70022.50823634531,-0.2997749176365469
2020-12-26,114.830002,-1,0.0,69952.48572810896,-0.30047514271891035
2020-12-29,113.669998,-1,0.0,69882.53324238086,-0.30117466757619143
2020-12-30,115.199997,0,0.0,69882.53324238086,-0.30117466757619143
2020-12-31,113.580002,-1,0.0,69812.65070913847,-0.3018734929086153
2021-01-02,114.080002,-1,0.0,69742.83805842933,-0.30257161941570665
2021-01-05,115.800003,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-06,117.120003,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-07,116.43,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-08,115.940002,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-09,117.260002,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-12,118.559998,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-13,118.160004,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-14,117.970001,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-15,120.940002,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-16,122.519997,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-20,124.199997,0,0.0,69742.83805842933,-0.30257161941570665
2021-01-21,124.230003,1,0.3,69673.0952203709,-0.303269047796291
2021-01-22,125.230003,0,0.3,69841.34707629423,-0.3015865292370577
2021-01-23,124.230003,1,0.3,69674.03570025851,-0.3032596429974149
2021-01-27,124.400002,0,0.3,69702.63873360548,-0.30297361266394524
2021-01-28,123.419998,0,0.3,69537.90674725996,-0.3046209325274004
2021-01-29,120.760002,0,0.3,69088.29430974537,-0.3091170569025463
2021-01-30,123.449997,0,0.3,69549.98815664943,-0.3045001184335057
2021-02-02,122.419998,1,0.3,69375.90208133419,-0.3062409791866581
2021-02-03,121.050003,1,0.3,69142.9875889522,-0.3085701241104781
2021-02-04,121.580002,1,0.3,69233.80720077614,-0.3076619279922386
2021-02-05,121.790001,1,0.3,69269.68241883631,-0.3073031758116369
2021-02-06,118.639999,0,0.3,68732.20076262375,-0.31267799237376254
2021-02-09,119.169998,0,0.3,68824.31471570628,-0.31175685284293725
2021-02-10,118.470001,-1,0.0,68565.69645497795,-0.31434303545022046
2021-02-11,117.07,0,0.0,68565.69645497795,-0.31434303545022046
2021-02-12,117.339996,0,0.0,68565.69645497795,-0.31434303545022046
2021-02-13,117.980003,0,0.0,68565.69645497795,-0.31434303545022046
2021-02-17,116.010002,0,0.0,68565.69645497795,-0.31434303545022046
2021-02-18,116.339996,0,0.0,68565.69645497795,-0.31434303545022046
2021-02-19,115.940002,0,0.0,68565.69645497795,-0.31434303545022046
2021-02-20,115.279999,0,0.0,68565.69645497795,-0.31434303545022046
2021-02-23,115.43,-1,0.0,68497.13075852298,-0.3150286924147702
2021-02-24,115.260002,0,0.0,68497.13075852298,-0.3150286924147702
2021-02-25,115.699997,0,0.0,68497.13075852298,-0.3150286924147702
2021-02-26,116.07,0,0.0,68497.13075852298,-0.3150286924147702
2021-02-27,116.160004,0,0.0,68497.13075852298,-0.3150286924147702
2021-03-02,115.68,1,0.3,68428.63362776446,-0.31571366372235543
2021-03-03,115.470001,0,0.3,68391.36717384019,-0.3160863282615981
2021-03-04,115.110001,-1,0.0,68190.8137173073,-0.318091862826927
2021-03-05,115.0,-1,0.0,68122.62290359,-0.3187737709641
2021-03-06,111.860001,-1,0.0,68054.5002806864,-0.3194549971931359
2021-03-09,111.970001,-1,0.0,67986.44578040572,-0.3201355421959428
2021-03-10,111.419998,-1,0.0,67918.45933462531,-0.3208154066537469
2021-03-11,110.75,-1,0.0,67850.54087529068,-0.3214945912470932
2021-03-12,110.720001,-1,0.0,67782.69033441538,-0.32217309665584615
2021-03-13,110.879997,-1,0.0,67714.90764408097,-0.32285092355919026
2021-03-16,110.809998,0,0.0,67714.90764408097,-0.32285092355919026
2021-03-17,110.209999,0,0.0,67714.90764408097,-0.32285092355919026
2021-03-18,112.370003,1,0.3,67647.19273643689,-0.3235280726356311
2021-03-19,112.290001,0,0.3,67632.7442789247,-0.323672557210753
2021-03-20,113.57,1,0.3,67864.02892833247,-0.32135971071667535
2021-03-23,114.290001,1,0.3,67993.10043143829,-0.32006899568561714
2021-03-24,114.57,1,0.3,68043.07330735339,-0.3195692669264661
2021-03-25,114.730003,1,0.3,68071.58102104388,-0.3192841897895612
2021-03-26,115.480003,1,0.3,68205.07797327297,-0.3179492202672703
2021-03-27,115.059998,0,0.3,68130.65866335791,-0.3186934133664209
2021-03-30,113.75,0,0.3,67897.95130683333,-0.3210204869316667
2021-03-31,113.660004,-1,0.0,67746.13979698865,-0.32253860203011353
2021-04-01,115.599998,0,0.0,67746.13979698865,-0.32253860203011353
2021-04-02,115.279999,0,0.0,67746.13979698865,-0.32253860203011353
2021-04-06,116.690002,1,0.3,67678.39365719166,-0.32321606342808346
2021-04-07,116.110001,1,0.3,67577.47617841854,-0.3242252382158146
2021-04-08,115.470001,1,0.3,67465.72977143801,-0.3253427022856199
2021-04-09,114.669998,0,0.3,67325.50429534832,-0.3267449570465168
2021-04-10,115.970001,1,0.3,67554.48317148068,-0.3244551682851932
2021-04-13,115.139999,0,0.3,67409.43611881757,-0.3259056388118243
2021-04-14,114.440002,0,0.3,67286.49082578818,-0.32713509174211824
2021-04-15,115.43,1,0.3,67461.11549420931,-0.3253888450579069
2021-04-16,115.029999,1,0.3,67390.98334400884,-0.3260901665599116
2021-04-17,115.599998,1,0.3,67491.16449705337,-0.3250883550294663
2021-04-20,114.720001,1,0.3,67337.03294866723,-0.32662967051332775
2021-04-21,115.379997,1,0.3,67453.25201773258,-0.3254674798226742
2021-04-22,113.830002,0,0.3,67181.405408061,-0.32818594591939004
2021-04-23,114.660004,0,0.3,67328.3632395776,-0.32671636760422407
2021-04-24,113.050003,0,0.3,67044.74542596558,-0.3295525457403442
2021-04-27,115.330002,1,0.3,67450.39411717292,-0.32549605882827076
2021-04-28,116.330002,1,0.3,67625.84818709614,-0.3237415181290386
2021-04-29,115.510002,1,0.3,67482.84158202425,-0.3251715841797575
2021-04-30,113.470001,0,0.3,67125.3009485036,-0.328746990514964
2021-05-01,113.080002,1,0.3,67056.08758810727,-0.3294391241189273
2021-05-04,114.099998,1,0.3,67237.54391965788,-0.32762456080342117
2021-05-05,114.419998,0,0.3,67294.11538617348,-0.3270588461382652
2021-05-06,114.360001,0,0.3,67283.52953113573,-0.32716470468864267
2021-05-07,113.419998,-1,0.0,66983.4466263653,-0.330165533736347
2021-05-08,113.970001,-1,0.0,66916.46317973893,-0.3308353682026107
2021-05-11,113.529999,-1,0.0,66849.5467165592,-0.331504532834408
2021-05-12,114.5,0,0.0,66849.5467165592,-0.331504532834408
2021-05-13,116.550003,0,0.0,66849.5467165592,-0.331504532834408
2021-05-14,117.18,1,0.3,66782.69716984264,-0.33217302830157364
2021-05-15,117.529999,1,0.3,66842.53812536426,-0.33157461874635746
2021-05-18,117.519997,1,0.3,66840.8316017396,-0.331591683982604
2021-05-19,115.889999,0,0.3,66562.70764510988,-0.33437292354890114
2021-05-20,116.080002,0,0.3,66595.44674490234,-0.33404553255097663
2021-05-21,115.690002,0,0.3,66528.32349253408,-0.3347167650746592
2021-05-22,115.599998,-1,0.0,66379.8371888565,-0.336201628111435
2021-05-26,113.910004,-1,0.0,66313.45735166765,-0.3368654264833235
2021-05-27,113.889999,-1,0.0,66247.14389431597,-0.33752856105684026
2021-05-28,114.019997,-1,0.0,66180.89675042166,-0.3381910324957834
2021-05-29,114.099998,-1,0.0,66114.71585367124,-0.33885284146328765
2021-06-01,114.0,-1,0.0,66048.60113781756,-0.3395139886218244
2021-06-02,114.459999,1,0.3,65982.55253667974,-0.3401744746332026
